age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,deposit
55,management,married,tertiary,0,171,1,0,1,8,8,73,6,0,1,0
50,technician,married,secondary,0,1838,1,1,1,13,8,221,8,0,1,0
53,unknown,married,unknown,0,549,0,0,2,28,4,74,2,0,1,0
45,admin.,married,secondary,0,1097,1,1,1,2,3,174,1,1,3,0
45,unemployed,married,tertiary,0,1148,0,0,1,19,6,782,2,0,1,0
32,technician,single,tertiary,0,3818,0,0,1,18,8,100,4,0,1,0
33,blue-collar,married,primary,0,934,1,0,0,4,10,244,2,0,1,0
27,housemaid,married,secondary,1,65,1,1,1,17,9,59,1,0,1,0
37,technician,married,secondary,0,24,1,0,1,13,8,136,1,2,3,0
45,blue-collar,married,primary,0,907,0,0,1,18,8,230,8,0,1,0
40,blue-collar,married,secondary,0,100,1,0,0,29,11,218,2,0,1,0
41,blue-collar,married,primary,0,686,1,0,1,21,6,888,3,0,1,0
35,management,single,tertiary,0,3,1,1,1,6,3,217,1,0,1,0
62,retired,married,tertiary,0,4692,1,0,1,15,7,73,1,0,1,0
38,management,divorced,tertiary,0,4335,1,0,1,20,6,640,1,0,1,0
36,technician,single,secondary,0,664,0,0,1,22,8,309,3,0,1,0
59,services,married,secondary,0,307,1,1,0,6,11,250,7,0,1,0
46,services,divorced,secondary,0,5,1,1,1,29,4,305,2,0,1,0
27,student,single,secondary,0,3754,0,0,1,15,2,106,3,1,2,0
44,technician,married,secondary,0,1139,1,0,1,30,4,64,1,0,1,0
32,services,married,secondary,0,250,1,0,0,29,11,202,1,0,1,0
32,self-employed,divorced,tertiary,0,3695,1,0,1,15,11,34,1,3,2,0
43,blue-collar,married,secondary,0,1025,1,0,1,2,10,106,1,0,1,0
38,management,married,tertiary,0,328,0,0,1,8,8,230,2,0,1,0
40,services,married,secondary,0,0,1,0,1,2,10,297,1,3,3,0
44,management,married,tertiary,0,6203,1,1,0,13,11,129,1,0,1,0
49,management,divorced,tertiary,0,1904,0,1,1,17,6,131,2,0,1,0
37,management,married,tertiary,0,347,1,0,1,22,9,282,1,0,1,0
40,unemployed,married,secondary,0,1289,0,0,1,26,11,260,2,0,1,0
54,management,divorced,tertiary,0,129,1,0,0,30,11,132,1,0,1,0
38,blue-collar,married,primary,0,178,1,0,0,20,11,245,1,0,1,0
45,management,married,tertiary,0,81,0,1,1,30,9,61,3,0,1,0
49,self-employed,married,tertiary,0,599,0,0,1,12,8,174,1,0,1,0
46,technician,married,secondary,0,190,1,0,1,12,8,370,2,0,1,0
39,blue-collar,married,secondary,0,0,1,0,0,6,11,262,1,0,1,0
56,management,married,tertiary,0,563,1,0,1,6,11,100,2,1,3,0
37,blue-collar,married,secondary,0,105,1,0,0,8,11,69,2,0,1,0
39,management,married,tertiary,0,3518,1,0,1,8,11,440,1,0,1,0
53,self-employed,married,secondary,0,248,0,1,1,17,6,99,1,3,3,0
38,blue-collar,married,secondary,0,961,1,0,0,16,11,346,1,0,1,0
25,technician,single,tertiary,0,640,1,0,0,13,11,492,2,0,1,0
35,technician,married,secondary,0,1144,0,0,1,20,8,197,13,0,1,0
47,unemployed,married,primary,0,0,0,0,0,18,10,308,1,0,1,0
40,management,married,tertiary,0,4381,0,0,2,29,9,126,2,0,1,0
31,self-employed,married,tertiary,0,1134,0,0,1,6,3,174,2,0,1,0
50,technician,married,primary,0,570,0,0,0,20,10,21,3,0,1,0
40,blue-collar,married,secondary,0,0,1,0,0,16,11,167,2,0,1,0
55,retired,married,tertiary,0,357,1,0,1,11,8,526,1,1,3,0
31,services,married,secondary,0,593,1,0,1,19,6,391,2,0,1,0
59,blue-collar,married,primary,0,229,1,1,0,7,11,19,1,0,1,0
52,management,married,primary,0,0,0,0,0,5,10,85,3,0,1,0
55,unknown,married,secondary,0,1157,0,0,1,12,9,289,1,2,3,0
49,management,married,tertiary,0,234,0,0,1,22,8,55,6,0,1,0
31,self-employed,married,tertiary,0,322,1,0,0,8,11,159,1,0,1,0
55,entrepreneur,married,secondary,0,113,1,0,0,12,10,186,1,0,1,0
38,entrepreneur,married,secondary,0,2139,1,0,0,9,11,576,1,0,1,0
52,unemployed,married,secondary,0,2251,1,0,0,3,10,58,9,0,1,0
57,management,divorced,unknown,0,0,0,0,0,13,11,95,1,0,1,0
65,management,divorced,tertiary,0,2756,0,0,1,23,0,1353,2,0,1,0
53,retired,married,tertiary,0,7132,0,0,1,13,8,88,2,0,1,0
34,technician,single,tertiary,0,2047,1,0,1,28,9,57,5,0,1,0
41,self-employed,single,tertiary,0,0,0,0,1,18,6,256,1,0,1,0
44,unemployed,married,tertiary,0,1151,1,0,0,5,10,127,2,0,1,0
49,technician,married,secondary,0,5244,0,0,1,25,8,60,4,0,1,0
39,technician,married,secondary,0,1,1,0,0,26,11,506,2,0,1,0
54,management,married,tertiary,0,203,0,0,1,21,6,70,1,0,1,0
22,student,single,secondary,0,2162,0,0,2,2,3,168,1,0,1,0
31,admin.,married,secondary,0,337,0,0,0,12,11,51,1,0,1,0
53,housemaid,married,unknown,0,0,0,0,1,22,8,207,1,0,1,0
59,technician,divorced,secondary,0,2,0,0,1,26,8,164,2,0,1,0
59,admin.,married,secondary,0,1365,0,0,0,19,10,327,1,0,1,0
56,management,married,tertiary,0,2366,1,1,1,3,3,538,2,4,3,0
57,entrepreneur,divorced,tertiary,0,873,0,0,0,17,10,441,3,0,1,0
39,housemaid,married,tertiary,0,2990,0,0,2,30,1,127,4,0,1,0
35,management,divorced,tertiary,0,538,1,0,0,12,11,66,4,0,1,0
53,management,divorced,tertiary,0,6388,1,0,2,23,9,203,2,0,1,0
35,technician,married,secondary,0,840,1,0,1,29,9,281,4,0,1,0
25,technician,single,secondary,0,1847,0,0,1,26,11,137,2,0,1,0
34,services,married,secondary,0,40,1,0,1,17,9,302,2,0,1,0
38,self-employed,married,secondary,0,30,0,0,0,16,10,91,1,0,1,0
42,management,married,primary,0,860,1,0,0,15,11,90,3,0,1,0
28,self-employed,single,secondary,0,123,1,0,0,9,11,97,1,0,1,0
35,blue-collar,married,secondary,0,667,1,0,1,14,11,10,5,27,2,0
34,admin.,single,secondary,0,601,0,0,1,17,6,184,3,0,1,0
32,technician,married,secondary,0,616,1,0,1,27,8,118,7,0,1,0
38,entrepreneur,married,unknown,0,259,0,0,1,18,6,63,1,0,1,0
32,management,single,tertiary,0,307,0,0,1,25,4,96,1,3,0,0
41,blue-collar,married,secondary,0,849,1,1,1,12,11,100,4,0,1,0
26,management,single,tertiary,0,47,1,0,1,18,11,63,1,0,1,0
60,retired,married,tertiary,0,2194,1,0,2,20,1,31,3,9,3,0
51,services,married,unknown,0,3413,0,0,1,27,8,146,7,0,1,0
24,services,single,secondary,0,1299,1,1,1,18,11,113,2,0,1,0
37,blue-collar,married,unknown,0,622,1,0,1,11,11,175,1,0,1,0
44,technician,married,secondary,0,1901,0,0,1,6,8,165,2,0,1,0
74,retired,divorced,primary,0,166,0,0,1,13,8,99,1,0,1,0
50,technician,married,secondary,0,1717,0,0,2,7,9,416,8,0,1,0
31,admin.,married,secondary,0,89,0,0,0,7,11,297,3,0,1,0
25,management,single,tertiary,0,493,1,0,0,4,10,301,1,0,1,0
39,entrepreneur,married,tertiary,0,2644,1,0,0,20,11,253,1,0,1,0
30,management,single,tertiary,0,596,0,0,1,4,10,125,2,0,1,0
60,management,married,secondary,0,0,0,0,1,20,11,321,4,8,3,0
48,technician,married,secondary,0,606,1,0,1,19,8,231,4,0,1,0
43,services,single,secondary,0,550,1,0,1,13,11,107,2,0,1,0
44,technician,single,primary,0,237,1,0,1,25,9,54,1,0,1,0
29,blue-collar,single,secondary,0,415,0,1,1,28,4,161,1,0,1,0
28,blue-collar,single,tertiary,0,1984,1,0,1,4,11,32,2,1,3,0
34,entrepreneur,married,tertiary,0,121,1,0,2,18,11,57,6,0,1,0
42,management,divorced,tertiary,0,266,0,1,1,28,4,228,1,0,1,0
59,retired,married,secondary,0,1723,0,0,0,19,10,70,1,0,1,0
27,blue-collar,single,secondary,0,1049,0,0,2,29,4,389,3,0,1,0
36,blue-collar,married,primary,0,21,0,0,2,20,6,35,1,0,1,0
34,blue-collar,single,secondary,0,341,1,0,0,8,11,195,1,0,1,0
30,management,married,tertiary,0,233,1,0,0,14,11,382,10,0,1,0
50,technician,married,tertiary,0,247,0,0,0,23,11,173,1,0,1,0
50,technician,married,tertiary,0,3117,0,0,1,20,6,44,2,1,3,0
45,entrepreneur,married,secondary,0,242,0,1,1,4,3,510,1,4,3,0
40,blue-collar,single,unknown,0,24,1,0,0,5,11,185,1,0,1,0
49,management,married,tertiary,0,7007,0,0,1,17,6,325,2,0,1,0
54,retired,married,secondary,0,1851,0,0,0,11,10,296,3,0,1,0
31,blue-collar,single,secondary,0,573,1,0,2,5,3,58,1,2,3,0
35,self-employed,married,tertiary,0,1178,1,1,1,15,1,220,2,5,3,0
34,blue-collar,married,tertiary,0,748,1,1,1,6,11,161,1,0,1,0
51,blue-collar,married,secondary,0,4695,0,0,1,29,8,8,10,0,1,0
47,unemployed,single,tertiary,0,2500,0,0,1,30,4,240,1,0,1,0
45,retired,single,secondary,1,86,0,0,1,21,6,64,5,0,1,0
33,management,married,tertiary,0,968,0,1,1,28,8,95,10,0,1,0
33,services,single,secondary,0,192,0,0,1,24,9,255,1,0,1,0
27,unemployed,single,primary,0,93,0,0,0,11,7,4,1,0,1,0
47,technician,married,secondary,0,0,1,0,1,25,11,234,1,0,1,0
54,self-employed,divorced,tertiary,0,0,1,1,1,29,4,309,3,0,1,0
43,unknown,married,unknown,0,1517,0,0,0,20,10,45,1,0,1,0
49,management,married,tertiary,0,0,1,0,1,18,6,102,1,0,1,0
43,unemployed,married,secondary,0,775,0,0,1,14,8,98,1,1,3,0
27,admin.,single,secondary,0,276,1,0,0,19,11,311,2,0,1,0
44,services,married,secondary,0,5781,1,1,1,15,11,195,1,0,1,0
37,management,divorced,tertiary,0,0,1,0,1,11,11,217,6,0,1,0
50,services,married,secondary,0,901,1,0,0,20,10,8,6,0,1,0
50,entrepreneur,married,primary,0,431,1,0,1,20,1,12,5,0,1,0
52,services,married,primary,0,911,0,0,0,20,10,29,2,0,1,0
26,admin.,single,secondary,0,96,0,0,1,6,11,606,1,1,3,0
35,technician,married,secondary,0,0,1,1,1,17,6,199,1,0,1,0
55,services,divorced,primary,0,2923,1,0,0,15,11,104,2,0,1,0
26,blue-collar,single,primary,0,16,0,1,1,8,9,249,2,0,1,0
37,self-employed,married,secondary,0,744,1,1,1,21,8,161,3,0,1,0
56,blue-collar,married,primary,0,551,0,0,0,29,11,27,1,0,1,0
33,management,married,tertiary,0,322,1,0,1,16,1,77,3,0,1,0
36,blue-collar,married,secondary,0,199,1,0,1,9,9,183,1,0,1,0
32,management,single,tertiary,0,0,0,0,1,22,8,360,2,0,1,0
30,technician,single,tertiary,0,0,0,0,1,28,8,262,6,0,1,0
39,management,single,tertiary,0,633,0,0,1,19,6,105,2,3,3,0
28,management,single,tertiary,0,203,0,0,1,29,4,145,2,0,1,0
36,self-employed,single,tertiary,0,583,0,0,1,30,4,859,1,1,2,0
39,admin.,single,secondary,0,2749,1,0,1,19,6,128,1,0,1,0
48,management,divorced,secondary,0,769,0,1,1,28,4,58,2,15,2,0
34,blue-collar,married,secondary,0,1924,1,1,1,1,1,161,2,1,3,0
50,blue-collar,married,primary,0,1064,1,0,1,8,8,31,2,0,1,0
26,admin.,single,secondary,0,1099,0,0,1,15,4,99,2,13,2,0
35,entrepreneur,married,secondary,0,2971,0,0,1,21,6,112,2,0,1,0
44,blue-collar,married,primary,0,2657,1,0,0,20,10,202,2,0,1,0
47,management,married,secondary,0,21,1,0,1,18,6,229,2,0,1,0
62,management,married,tertiary,0,0,0,0,1,13,1,113,3,3,3,0
55,management,single,tertiary,0,0,0,0,1,3,6,222,3,3,3,0
26,management,single,tertiary,0,9447,0,0,1,4,0,113,1,2,2,0
88,retired,married,secondary,0,433,0,0,2,15,0,161,1,1,3,0
28,technician,single,tertiary,0,375,1,0,1,14,11,43,1,1,2,0
41,services,married,secondary,0,2399,1,0,1,15,11,303,2,2,3,0
25,technician,single,tertiary,0,148,0,0,1,23,9,421,1,0,1,0
40,entrepreneur,divorced,tertiary,0,224,0,0,0,20,10,606,1,0,1,0
35,blue-collar,married,primary,0,147,1,0,1,5,11,358,1,3,3,0
65,retired,divorced,secondary,0,744,0,0,1,5,9,182,1,0,1,0
43,management,divorced,tertiary,0,9,1,0,1,26,8,89,5,1,3,0
29,management,single,tertiary,0,1218,0,0,1,30,4,258,2,0,1,0
48,management,single,secondary,0,1106,0,1,1,8,9,265,1,0,1,0
35,blue-collar,married,secondary,0,0,1,0,1,9,9,277,1,0,1,0
30,technician,single,secondary,0,167,0,0,0,14,0,9,1,0,1,0
32,management,single,tertiary,0,0,1,0,1,20,1,415,2,0,1,0
30,student,married,tertiary,0,324,0,0,1,25,8,585,4,0,1,0
30,admin.,single,secondary,0,127,1,0,1,18,11,16,6,1,2,0
24,admin.,married,secondary,0,230,1,0,1,15,11,73,1,0,1,0
29,technician,married,secondary,0,344,1,1,0,28,11,279,2,0,1,0
44,management,married,tertiary,0,105,1,0,0,6,11,1529,2,0,1,0
42,blue-collar,married,secondary,0,634,1,0,1,24,9,256,2,0,1,0
45,housemaid,married,primary,0,317,1,0,1,8,1,325,2,0,1,0
57,housemaid,married,primary,0,2234,0,0,0,11,10,201,5,0,1,0
36,blue-collar,married,primary,0,223,1,0,0,14,9,12,3,0,1,0
49,technician,married,primary,0,230,1,0,0,8,11,96,1,0,1,0
30,technician,single,tertiary,0,0,0,0,1,15,0,214,2,0,1,0
48,management,divorced,tertiary,0,313,0,0,1,8,11,208,1,0,1,0
32,services,married,secondary,0,289,1,0,1,2,3,63,1,2,3,0
35,technician,married,secondary,0,0,1,0,1,6,1,139,1,0,1,0
40,entrepreneur,married,primary,0,3676,1,1,0,15,11,101,1,0,1,0
37,admin.,single,tertiary,0,3954,1,0,1,12,8,87,1,2,3,0
37,management,married,tertiary,0,2951,0,0,1,21,6,101,3,0,1,0
43,management,married,tertiary,0,78,1,0,1,21,6,36,1,1,2,0
48,technician,married,secondary,0,1526,0,0,1,6,8,273,2,0,1,0
36,technician,married,secondary,0,0,1,0,1,21,9,193,5,0,1,0
33,unemployed,single,secondary,0,233,1,0,0,8,11,221,4,0,1,0
33,management,married,secondary,0,67,1,1,0,23,11,316,4,0,1,0
36,services,single,primary,0,38,0,0,0,6,10,308,4,0,1,0
65,retired,married,tertiary,0,1948,0,0,1,2,3,102,2,0,1,0
50,housemaid,married,primary,0,5296,0,0,1,19,6,64,7,0,1,0
34,management,single,tertiary,0,612,0,0,1,30,1,192,1,0,1,0
35,entrepreneur,married,secondary,0,4872,1,0,1,15,11,34,3,0,1,0
32,management,single,tertiary,0,131,1,0,1,11,8,112,1,1,2,0
34,technician,single,secondary,0,4943,1,1,1,19,6,117,2,0,1,0
33,blue-collar,married,primary,0,331,1,0,0,30,11,139,3,0,1,0
45,blue-collar,married,secondary,0,105,1,1,0,13,11,119,1,0,1,0
35,blue-collar,married,secondary,0,1160,0,1,2,19,6,62,1,0,1,0
53,technician,married,secondary,0,4930,0,1,1,2,3,228,2,0,1,0
39,services,divorced,primary,0,471,1,0,0,6,11,161,2,0,1,0
38,blue-collar,married,secondary,0,35,1,0,0,28,11,130,2,0,1,0
35,management,single,tertiary,0,1750,1,0,1,22,7,422,1,4,0,0
52,blue-collar,married,secondary,0,5275,0,1,1,22,9,1029,3,0,1,0
30,technician,single,secondary,0,728,1,0,1,5,3,393,1,1,2,0
37,self-employed,married,tertiary,0,0,0,0,0,6,10,143,1,0,1,0
33,self-employed,married,tertiary,0,263,0,0,1,16,6,79,4,3,3,0
52,management,married,tertiary,0,601,1,0,0,14,11,249,2,0,1,0
29,admin.,married,secondary,0,6429,1,1,1,14,11,535,1,2,3,0
28,admin.,single,secondary,0,1076,1,0,0,2,10,537,5,0,1,0
33,admin.,single,tertiary,0,2,0,0,1,29,4,132,2,0,1,0
32,technician,married,tertiary,0,514,1,0,0,20,11,414,2,0,1,0
37,technician,married,secondary,0,28,0,0,1,21,8,101,2,0,1,0
34,management,single,tertiary,0,404,1,0,1,5,3,10,6,0,1,0
40,unemployed,married,secondary,0,3430,1,0,1,20,6,1855,3,0,1,0
40,management,married,secondary,0,99,0,0,1,9,3,15,5,0,1,0
38,services,married,secondary,0,2669,1,0,1,20,1,208,2,0,1,0
39,management,single,tertiary,0,202,1,0,1,12,11,59,1,1,2,0
37,management,single,unknown,0,715,1,0,0,20,11,247,2,0,1,0
35,blue-collar,married,secondary,0,674,1,0,0,30,11,274,2,0,1,0
33,management,single,tertiary,0,312,0,0,1,11,8,271,1,3,3,0
38,management,married,tertiary,0,1463,1,0,1,25,8,425,4,0,1,0
37,management,married,tertiary,0,789,1,1,1,11,8,93,1,2,2,0
29,unemployed,single,tertiary,0,7,0,0,1,6,11,51,1,1,3,0
42,services,married,primary,0,473,1,0,1,30,4,54,1,0,1,0
45,management,divorced,tertiary,0,3150,1,0,1,17,6,101,2,0,1,0
42,services,married,tertiary,0,12223,1,0,1,19,6,36,1,0,1,0
33,blue-collar,married,secondary,0,1541,1,0,0,23,11,423,2,0,1,0
35,blue-collar,single,secondary,0,142,1,0,1,7,11,266,2,1,3,0
30,technician,single,tertiary,0,3,1,0,0,7,11,174,1,0,1,0
31,blue-collar,single,secondary,0,1207,1,0,1,17,1,163,2,0,1,0
45,technician,married,secondary,0,351,1,0,2,29,8,18,2,0,1,0
44,admin.,divorced,secondary,0,777,1,0,1,18,11,517,3,2,3,0
31,services,married,primary,0,997,1,0,1,3,3,256,1,3,3,0
30,admin.,married,secondary,0,15,1,0,0,9,11,257,1,0,1,0
54,management,married,tertiary,0,2819,0,0,1,7,8,123,3,0,1,0
35,blue-collar,married,secondary,0,126,1,0,1,16,1,472,1,0,1,0
36,admin.,married,secondary,0,953,1,0,1,17,3,38,1,0,1,0
55,housemaid,married,primary,0,10,0,0,1,4,3,174,3,0,1,0
30,unemployed,single,tertiary,0,1159,0,0,1,12,8,95,1,1,0,0
57,unemployed,married,secondary,0,1350,0,0,1,25,10,131,1,1,3,0
59,housemaid,married,primary,0,88,1,0,1,28,9,63,5,0,1,0
34,technician,single,secondary,0,161,0,1,1,8,8,61,2,0,1,0
46,unemployed,divorced,secondary,0,41,1,0,0,12,11,249,4,0,1,0
56,services,divorced,secondary,0,450,0,0,0,9,10,47,1,0,1,0
24,student,single,unknown,0,782,0,0,1,4,11,12,7,1,2,0
31,blue-collar,married,primary,0,55,1,1,1,17,1,340,2,0,1,0
45,blue-collar,married,secondary,0,87,1,0,1,14,11,96,1,3,3,0
45,management,married,primary,0,4629,0,0,2,2,1,285,2,0,1,0
36,blue-collar,single,primary,0,2176,1,0,0,28,11,52,2,0,1,0
57,management,married,tertiary,0,3431,1,0,1,21,6,55,2,1,3,0
39,management,married,tertiary,0,208,0,0,1,20,8,170,4,0,1,0
47,services,married,secondary,0,0,1,0,1,9,9,173,1,0,1,0
44,services,divorced,secondary,0,240,1,0,0,8,11,155,2,0,1,0
39,admin.,married,secondary,0,1388,1,0,1,15,9,150,5,0,1,0
40,services,married,secondary,0,5807,1,0,0,20,10,98,1,0,1,0
48,management,divorced,secondary,0,17,1,0,1,17,6,195,1,0,1,0
56,services,married,secondary,0,0,0,0,1,13,8,112,4,0,1,0
50,blue-collar,single,primary,0,1743,1,0,0,6,10,49,5,0,1,0
29,services,single,secondary,0,1008,1,0,0,23,11,426,9,0,1,0
33,technician,single,secondary,0,151,1,0,1,20,1,104,3,6,3,0
57,blue-collar,married,unknown,0,3196,0,0,1,28,8,161,4,0,1,0
54,management,married,tertiary,0,1411,0,0,1,12,8,56,2,0,1,0
64,retired,divorced,secondary,0,630,0,0,1,21,8,97,1,0,1,0
61,retired,married,primary,0,0,1,1,2,18,8,280,13,0,1,0
36,blue-collar,married,secondary,0,561,1,0,0,9,10,198,2,0,1,0
50,management,married,secondary,0,0,1,0,0,14,11,94,4,0,1,0
30,technician,single,secondary,0,281,0,0,1,12,8,105,2,0,1,0
40,technician,married,secondary,0,40,1,0,1,21,6,73,1,0,1,0
40,management,married,tertiary,0,0,0,0,1,14,9,109,8,0,1,0
30,admin.,divorced,primary,0,1032,1,0,0,29,11,52,5,0,1,0
59,housemaid,married,primary,0,235,0,0,1,13,8,119,2,0,1,0
37,admin.,married,tertiary,0,0,1,0,1,17,6,65,2,1,3,0
53,services,married,secondary,0,367,1,1,1,29,4,155,1,2,3,0
56,management,married,tertiary,0,505,1,1,1,5,11,221,1,3,3,0
33,services,married,secondary,0,804,1,1,0,8,11,266,1,0,1,0
34,admin.,married,secondary,0,79,1,0,0,23,11,83,1,0,1,0
33,blue-collar,married,primary,0,50,1,0,1,7,11,246,2,0,1,0
31,blue-collar,single,secondary,0,1205,1,0,1,16,1,462,1,2,2,0
44,technician,single,secondary,0,365,1,0,0,8,11,169,2,0,1,0
39,admin.,single,secondary,0,223,0,0,1,4,3,277,1,0,1,0
41,management,married,tertiary,0,1897,1,0,0,19,11,335,3,0,1,0
33,management,married,tertiary,0,22867,1,0,1,10,8,73,1,2,3,0
40,housemaid,married,secondary,0,949,0,0,1,8,8,182,1,0,1,0
42,services,married,secondary,0,1165,1,0,1,18,11,485,6,0,1,0
37,management,divorced,secondary,0,1655,1,0,1,12,11,178,1,2,3,0
56,blue-collar,married,unknown,0,260,1,0,2,30,9,250,2,0,1,0
49,blue-collar,divorced,primary,0,0,1,0,1,29,9,468,2,0,1,0
41,management,divorced,tertiary,0,107,1,0,1,17,9,122,17,0,1,0
52,blue-collar,married,primary,0,1624,0,0,0,20,10,114,3,0,1,0
33,technician,single,tertiary,0,1257,1,0,1,22,9,66,1,0,1,0
40,admin.,single,unknown,0,355,1,0,1,7,1,345,2,6,2,0
44,blue-collar,divorced,secondary,0,579,1,0,0,6,11,198,2,0,1,0
39,blue-collar,married,secondary,0,1403,0,0,1,11,11,214,8,2,3,0
45,technician,single,secondary,0,586,0,1,1,28,9,32,3,0,1,0
63,retired,divorced,primary,0,1840,0,0,1,12,2,71,3,0,1,0
32,technician,single,tertiary,0,720,0,0,1,12,8,234,4,0,1,0
28,blue-collar,single,secondary,0,97,1,0,0,7,11,67,1,0,1,0
36,management,single,tertiary,0,13,0,1,1,18,6,106,1,0,1,0
34,admin.,divorced,secondary,0,140,1,0,1,8,11,81,2,1,3,0
45,blue-collar,married,secondary,0,521,1,0,0,17,10,259,3,0,1,0
30,blue-collar,married,secondary,0,364,1,1,1,4,3,331,1,0,1,0
59,blue-collar,married,primary,0,416,0,0,0,16,10,92,3,0,1,0
54,housemaid,married,primary,0,3304,0,1,1,25,9,90,7,0,1,0
47,unknown,married,unknown,0,1880,0,0,0,18,10,64,2,0,1,0
41,admin.,single,tertiary,0,982,0,0,1,23,9,105,1,0,1,0
35,technician,divorced,secondary,0,0,0,0,1,25,8,124,4,0,1,0
38,services,married,secondary,0,173,1,0,0,20,11,130,2,0,1,0
36,technician,married,tertiary,0,911,1,1,1,4,11,275,3,0,1,0
39,admin.,single,unknown,0,0,1,0,1,11,11,62,1,0,1,0
48,management,divorced,unknown,0,549,1,0,0,6,11,427,1,0,1,0
42,blue-collar,married,primary,0,704,1,1,2,31,9,88,10,0,1,0
24,blue-collar,single,secondary,0,476,1,0,0,4,10,161,1,0,1,0
57,retired,married,secondary,0,3738,1,0,1,19,1,220,1,7,0,0
35,unknown,married,primary,0,634,0,0,1,7,9,185,2,0,1,0
32,management,single,tertiary,0,1134,0,0,1,28,8,85,4,0,1,0
27,technician,married,secondary,0,7102,1,0,0,30,11,141,9,0,1,0
47,entrepreneur,divorced,secondary,0,186,0,0,1,2,3,112,2,0,1,0
32,blue-collar,single,primary,0,1918,1,0,1,8,11,318,1,1,3,0
48,self-employed,single,unknown,0,0,0,0,0,18,10,453,1,0,1,0
43,blue-collar,married,primary,0,250,1,0,1,12,11,144,5,16,3,0
30,student,single,tertiary,0,31,1,0,1,14,11,23,1,0,1,0
28,technician,single,secondary,0,631,0,0,1,29,1,835,7,0,1,0
32,management,married,tertiary,0,62,1,0,1,14,11,166,1,0,1,0
26,self-employed,married,tertiary,0,479,1,0,1,9,3,133,3,0,1,0
38,blue-collar,single,secondary,0,1121,0,0,0,18,10,203,1,0,1,0
30,services,single,unknown,0,138,1,0,1,20,1,187,1,0,1,0
33,management,single,tertiary,0,0,1,0,2,5,11,399,2,5,2,0
37,services,divorced,secondary,0,239,1,0,0,23,11,140,2,0,1,0
47,management,married,tertiary,0,866,0,0,0,20,10,7,7,0,1,0
36,technician,married,secondary,0,1466,1,0,0,29,11,441,1,0,1,0
48,housemaid,married,secondary,0,3570,0,0,1,5,10,58,2,0,1,0
47,technician,divorced,secondary,0,440,0,0,1,29,4,147,1,0,1,0
34,entrepreneur,single,tertiary,0,714,1,0,0,12,11,166,4,0,1,0
28,blue-collar,married,primary,0,674,1,0,2,14,11,921,4,0,1,0
54,housemaid,married,primary,0,127,0,0,1,19,8,176,4,0,1,0
33,management,married,secondary,0,588,1,0,1,18,11,11,5,0,1,0
41,admin.,single,secondary,0,882,1,1,0,28,11,145,2,0,1,0
42,management,married,tertiary,0,877,1,0,0,14,11,238,1,0,1,0
32,admin.,married,secondary,0,337,0,0,1,15,11,51,3,1,3,0
47,self-employed,married,tertiary,0,192,0,0,2,30,9,120,6,0,1,0
36,technician,married,primary,0,3350,1,0,1,16,1,86,1,3,2,0
34,management,married,tertiary,0,99,0,1,1,3,3,264,2,0,1,0
36,management,married,tertiary,0,806,1,0,1,3,3,106,2,1,3,0
50,management,married,tertiary,0,6739,1,0,1,14,9,68,3,0,1,0
53,admin.,married,primary,0,228,1,0,0,16,11,97,1,0,1,0
39,technician,single,secondary,0,556,1,0,0,29,11,322,1,0,1,0
47,management,married,tertiary,0,761,1,0,1,11,9,80,2,0,1,0
57,retired,married,primary,0,207,1,0,0,8,11,193,1,0,1,0
30,unemployed,married,secondary,0,221,0,0,1,8,8,61,4,0,1,0
54,admin.,married,secondary,0,865,1,0,1,17,6,71,1,0,1,0
35,management,single,tertiary,0,0,0,0,1,18,8,276,5,0,1,0
